zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
79832,30.36316,-103.64934,Alpine,TX,Texas,TRUE,,233,726.2,48043,Brewster,"{""48043"": 100}",Brewster,48043,FALSE,FALSE,America/Chicago
79834,29.17102,-103.28736,Big Bend National Park,TX,Texas,TRUE,,373,0.2,48043,Brewster,"{""48043"": 100}",Brewster,48043,FALSE,FALSE,America/Chicago
79835,31.93555,-106.59491,Canutillo,TX,Texas,TRUE,,12289,535.8,48141,El Paso,"{""48141"": 98.45, ""35013"": 1.55}",El Paso|Doña Ana,48141|35013,FALSE,FALSE,America/Denver
79836,31.56975,-106.2112,Clint,TX,Texas,TRUE,,7481,149.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79837,32.11472,-105.22792,Dell City,TX,Texas,TRUE,,203,0.1,35035,Otero,"{""35035"": 81.78, ""48229"": 18.22}",Otero|Hudspeth,35035|48229,FALSE,FALSE,America/Denver
79838,31.49362,-106.17024,Fabens,TX,Texas,TRUE,,4813,60.2,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79839,31.36476,-105.68693,Fort Hancock,TX,Texas,TRUE,,1163,1.4,48229,Hudspeth,"{""48229"": 100}",Hudspeth,48229,FALSE,FALSE,America/Denver
79842,30.0151,-103.02301,Marathon,TX,Texas,TRUE,,273,0.1,48043,Brewster,"{""48043"": 100}",Brewster,48043,FALSE,FALSE,America/Chicago
79843,30.11987,-104.30359,Marfa,TX,Texas,TRUE,,2578,0.7,48377,Presidio,"{""48377"": 100}",Presidio,48377,FALSE,FALSE,America/Chicago
79845,29.65332,-104.39724,Presidio,TX,Texas,TRUE,,3326,7.2,48377,Presidio,"{""48377"": 100}",Presidio,48377,FALSE,FALSE,America/Chicago
79846,29.41684,-103.98559,Redford,TX,Texas,TRUE,,139,0.2,48377,Presidio,"{""48377"": 100}",Presidio,48377,FALSE,FALSE,America/Chicago
79847,31.78975,-104.99032,Salt Flat,TX,Texas,TRUE,,181,0.1,48109,Culberson,"{""48109"": 54.4, ""48229"": 45.6}",Culberson|Hudspeth,48109|48229,FALSE,FALSE,America/Denver
79848,30.27747,-102.26187,Sanderson,TX,Texas,TRUE,,804,0.4,48443,Terrell,"{""48443"": 100}",Terrell,48443,FALSE,FALSE,America/Chicago
79849,31.56449,-106.25275,San Elizario,TX,Texas,TRUE,,13582,384.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79851,31.2687,-105.26255,Sierra Blanca,TX,Texas,TRUE,,1386,1.2,48229,Hudspeth,"{""48229"": 100}",Hudspeth,48229,FALSE,FALSE,America/Denver
79852,29.36484,-103.6029,Terlingua,TX,Texas,TRUE,,614,0.5,48043,Brewster,"{""48043"": 100}",Brewster,48043,FALSE,FALSE,America/Chicago
79853,31.43559,-106.06493,Tornillo,TX,Texas,TRUE,,2964,32.9,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79854,30.6109,-104.62469,Valentine,TX,Texas,TRUE,,124,0.1,48243,Jeff Davis,"{""48243"": 68.65, ""48377"": 31.35}",Jeff Davis|Presidio,48243|48377,FALSE,FALSE,America/Chicago
79855,30.92331,-104.85583,Van Horn,TX,Texas,TRUE,,2159,1.8,48109,Culberson,"{""48109"": 72.37, ""48229"": 27.63}",Culberson|Hudspeth,48109|48229,FALSE,FALSE,America/Chicago
79901,31.7597,-106.48049,El Paso,TX,Texas,TRUE,,8321,1460.2,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79902,31.78431,-106.49768,El Paso,TX,Texas,TRUE,,18529,1095.4,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79903,31.78622,-106.44194,El Paso,TX,Texas,TRUE,,15120,1914.3,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79904,31.85005,-106.45417,El Paso,TX,Texas,TRUE,,33022,1066.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79905,31.76665,-106.42523,El Paso,TX,Texas,TRUE,,22062,1297.1,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79906,31.80906,-106.41954,El Paso,TX,Texas,TRUE,,6061,518.9,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79907,31.7074,-106.32681,El Paso,TX,Texas,TRUE,,47850,1347.3,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79908,31.82974,-106.37763,El Paso,TX,Texas,TRUE,,4253,925.3,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79911,31.9361,-106.53569,El Paso,TX,Texas,TRUE,,9107,101.9,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79912,31.84839,-106.53272,El Paso,TX,Texas,TRUE,,79126,1291.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79915,31.74593,-106.37245,El Paso,TX,Texas,TRUE,,34731,1507.3,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79916,31.86268,-106.38912,Fort Bliss,TX,Texas,TRUE,,3109,99.5,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79918,31.84691,-106.36936,Fort Bliss,TX,Texas,TRUE,,268,13.5,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79920,31.82261,-106.46037,El Paso,TX,Texas,TRUE,,28,78.6,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79922,31.81126,-106.55823,El Paso,TX,Texas,TRUE,,7162,343.2,48141,El Paso,"{""48141"": 83.31, ""35013"": 16.69}",El Paso|Doña Ana,48141|35013,FALSE,FALSE,America/Denver
79924,31.90224,-106.41355,El Paso,TX,Texas,TRUE,,60399,1883.5,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79925,31.79851,-106.36327,El Paso,TX,Texas,TRUE,,40241,889.9,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79927,31.64566,-106.27359,El Paso,TX,Texas,TRUE,,43126,606.6,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79928,31.67896,-106.11511,El Paso,TX,Texas,TRUE,,82792,152.3,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79930,31.81078,-106.46846,El Paso,TX,Texas,TRUE,,25484,1314.1,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79932,31.87753,-106.6068,El Paso,TX,Texas,TRUE,,29524,830.7,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79934,31.95206,-106.434,El Paso,TX,Texas,TRUE,,27347,178.6,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79935,31.76804,-106.33029,El Paso,TX,Texas,TRUE,,19073,2124.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79936,31.77373,-106.29631,El Paso,TX,Texas,TRUE,,104427,1556.8,48141,El Paso,"{""48141"": 100}",El Paso,48141,FALSE,FALSE,America/Denver
79938,31.85764,-106.03895,El Paso,TX,Texas,TRUE,,97851,96.8,48141,El Paso,"{""48141"": 54.48, ""48229"": 45.52}",El Paso|Hudspeth,48141|48229,FALSE,FALSE,America/Denver
80002,39.79405,-105.10845,Arvada,CO,Colorado,TRUE,,20975,1246.6,8059,Jefferson,"{""08059"": 94.86, ""08001"": 5.14}",Jefferson|Adams,08059|08001,FALSE,FALSE,America/Denver
80003,39.827,-105.06412,Arvada,CO,Colorado,TRUE,,35381,2075.9,8059,Jefferson,"{""08059"": 85.1, ""08001"": 14.9}",Jefferson|Adams,08059|08001,FALSE,FALSE,America/Denver
80004,39.81443,-105.12293,Arvada,CO,Colorado,TRUE,,34580,1867.4,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80005,39.85053,-105.13031,Arvada,CO,Colorado,TRUE,,28883,952.6,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80007,39.8665,-105.19875,Arvada,CO,Colorado,TRUE,,18290,282.2,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80010,39.73979,-104.86193,Aurora,CO,Colorado,TRUE,,42010,3156.1,8005,Arapahoe,"{""08005"": 51.06, ""08001"": 48.94}",Arapahoe|Adams,08005|08001,FALSE,FALSE,America/Denver
80011,39.74393,-104.78994,Aurora,CO,Colorado,TRUE,,53334,1008.1,8001,Adams,"{""08001"": 55.36, ""08005"": 44.64}",Adams|Arapahoe,08001|08005,FALSE,FALSE,America/Denver
80012,39.69976,-104.83784,Aurora,CO,Colorado,TRUE,,51389,2610.8,8005,Arapahoe,"{""08005"": 99.64, ""08031"": 0.36}",Arapahoe|Denver,08005|08031,FALSE,FALSE,America/Denver
80013,39.66145,-104.76577,Aurora,CO,Colorado,TRUE,,74732,2068.7,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80014,39.66353,-104.83781,Aurora,CO,Colorado,TRUE,,39277,2116.8,8005,Arapahoe,"{""08005"": 90.05, ""08031"": 9.95}",Arapahoe|Denver,08005|08031,FALSE,FALSE,America/Denver
80015,39.62737,-104.79497,Aurora,CO,Colorado,TRUE,,72155,1712.9,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80016,39.59391,-104.72311,Aurora,CO,Colorado,TRUE,,66479,795.2,8005,Arapahoe,"{""08005"": 95.38, ""08035"": 4.62}",Arapahoe|Douglas,08005|08035,FALSE,FALSE,America/Denver
80017,39.69914,-104.7735,Aurora,CO,Colorado,TRUE,,39553,1665.8,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80018,39.69071,-104.68096,Aurora,CO,Colorado,TRUE,,17129,186.9,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80019,39.78653,-104.6972,Aurora,CO,Colorado,TRUE,,6141,84.5,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80020,39.93121,-105.07407,Broomfield,CO,Colorado,TRUE,,53589,1046.8,8014,Broomfield,"{""08014"": 59.95, ""08013"": 24.92, ""08059"": 12.9, ""08001"": 2.23}",Broomfield|Boulder|Jefferson|Adams,08014|08013|08059|08001,FALSE,FALSE,America/Denver
80021,39.89105,-105.11448,Broomfield,CO,Colorado,TRUE,,35562,830.4,8059,Jefferson,"{""08059"": 69.22, ""08014"": 30.78}",Jefferson|Broomfield,08059|08014,FALSE,FALSE,America/Denver
80022,39.86448,-104.78868,Commerce City,CO,Colorado,TRUE,,59556,289,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80023,39.97407,-105.01011,Broomfield,CO,Colorado,TRUE,,26466,553.7,8014,Broomfield,"{""08014"": 62.88, ""08001"": 37.12}",Broomfield|Adams,08014|08001,FALSE,FALSE,America/Denver
80024,39.84403,-104.91842,Dupont,CO,Colorado,TRUE,,36,628.9,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80025,39.92444,-105.29226,Eldorado Springs,CO,Colorado,TRUE,,101,9.6,8013,Boulder,"{""08013"": 99.6, ""08059"": 0.4}",Boulder|Jefferson,08013|08059,FALSE,FALSE,America/Denver
80026,40.01188,-105.0985,Lafayette,CO,Colorado,TRUE,,32549,558.3,8013,Boulder,"{""08013"": 99.56, ""08014"": 0.44}",Boulder|Broomfield,08013|08014,FALSE,FALSE,America/Denver
80027,39.9508,-105.16354,Louisville,CO,Colorado,TRUE,,33998,704.7,8013,Boulder,"{""08013"": 100}",Boulder,8013,FALSE,FALSE,America/Denver
80030,39.83006,-105.03695,Westminster,CO,Colorado,TRUE,,15945,2336.5,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80031,39.87522,-105.04039,Westminster,CO,Colorado,TRUE,,36350,1662.9,8001,Adams,"{""08001"": 89.93, ""08059"": 10.07}",Adams|Jefferson,08001|08059,FALSE,FALSE,America/Denver
80033,39.77315,-105.10222,Wheat Ridge,CO,Colorado,TRUE,,26841,1242.8,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80045,39.74702,-104.83843,Aurora,CO,Colorado,TRUE,,1615,697.6,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80101,39.42503,-103.95395,Agate,CO,Colorado,TRUE,,449,0.5,8039,Elbert,"{""08039"": 100}",Elbert,8039,FALSE,FALSE,America/Denver
80102,39.73237,-104.43874,Bennett,CO,Colorado,TRUE,,5994,7.9,8001,Adams,"{""08001"": 48.72, ""08005"": 36.4, ""08039"": 14.88}",Adams|Arapahoe|Elbert,08001|08005|08039,FALSE,FALSE,America/Denver
80103,39.78035,-104.09576,Byers,CO,Colorado,TRUE,,3505,3.7,8001,Adams,"{""08001"": 66.6, ""08005"": 33.4}",Adams|Arapahoe,08001|08005,FALSE,FALSE,America/Denver
80104,39.30213,-104.81967,Castle Rock,CO,Colorado,TRUE,,36461,199.2,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80105,39.62679,-103.96078,Deer Trail,CO,Colorado,TRUE,,2023,2,8005,Arapahoe,"{""08005"": 59.35, ""08039"": 27.9, ""08001"": 12.75}",Arapahoe|Elbert|Adams,08005|08039|08001,FALSE,FALSE,America/Denver
80106,39.17646,-104.52975,Elbert,CO,Colorado,TRUE,,4450,9.9,8039,Elbert,"{""08039"": 79.68, ""08041"": 16.66, ""08035"": 3.66}",Elbert|El Paso|Douglas,08039|08041|08035,FALSE,FALSE,America/Denver
80107,39.41195,-104.57226,Elizabeth,CO,Colorado,TRUE,,14976,37.4,8039,Elbert,"{""08039"": 99.73, ""08035"": 0.27}",Elbert|Douglas,08039|08035,FALSE,FALSE,America/Denver
80108,39.44441,-104.85321,Castle Rock,CO,Colorado,TRUE,,35485,388.2,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80109,39.36473,-104.90056,Castle Rock,CO,Colorado,TRUE,,27795,412.9,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80110,39.64612,-105.00928,Englewood,CO,Colorado,TRUE,,23775,1439.3,8005,Arapahoe,"{""08005"": 97.42, ""08031"": 2.58}",Arapahoe|Denver,08005|08031,FALSE,FALSE,America/Denver
80111,39.6124,-104.88025,Englewood,CO,Colorado,TRUE,,31817,1127.7,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80112,39.57288,-104.85854,Englewood,CO,Colorado,TRUE,,36687,793.6,8005,Arapahoe,"{""08005"": 73.13, ""08035"": 26.87}",Arapahoe|Douglas,08005|08035,FALSE,FALSE,America/Denver
80113,39.64224,-104.96189,Englewood,CO,Colorado,TRUE,,22619,1138.4,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80116,39.30711,-104.71947,Franktown,CO,Colorado,TRUE,,5393,22.6,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80117,39.37203,-104.39978,Kiowa,CO,Colorado,TRUE,,2516,5.2,8039,Elbert,"{""08039"": 100}",Elbert,8039,FALSE,FALSE,America/Denver
80118,39.19132,-104.8848,Larkspur,CO,Colorado,TRUE,,5950,17.5,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80120,39.5929,-105.00949,Littleton,CO,Colorado,TRUE,,29992,1384.2,8005,Arapahoe,"{""08005"": 98.63, ""08035"": 1.37}",Arapahoe|Douglas,08005|08035,FALSE,FALSE,America/Denver
80121,39.61045,-104.95421,Littleton,CO,Colorado,TRUE,,17929,959.9,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80122,39.5806,-104.95573,Littleton,CO,Colorado,TRUE,,31575,1713.6,8005,Arapahoe,"{""08005"": 100}",Arapahoe,8005,FALSE,FALSE,America/Denver
80123,39.61578,-105.0692,Littleton,CO,Colorado,TRUE,,45364,1456.8,8059,Jefferson,"{""08059"": 46.54, ""08005"": 29.29, ""08031"": 24.17}",Jefferson|Arapahoe|Denver,08059|08005|08031,FALSE,FALSE,America/Denver
80124,39.53197,-104.89173,Lone Tree,CO,Colorado,TRUE,,22472,924.6,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80125,39.48546,-105.05737,Littleton,CO,Colorado,TRUE,,13876,136.6,8035,Douglas,"{""08035"": 99.63, ""08059"": 0.37}",Douglas|Jefferson,08035|08059,FALSE,FALSE,America/Denver
80126,39.54127,-104.96251,Littleton,CO,Colorado,TRUE,,44482,1587.7,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80127,39.52249,-105.15773,Littleton,CO,Colorado,TRUE,,43826,254.9,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80128,39.56167,-105.07914,Littleton,CO,Colorado,TRUE,,36859,1133.1,8059,Jefferson,"{""08059"": 87.29, ""08005"": 12.71}",Jefferson|Arapahoe,08059|08005,FALSE,FALSE,America/Denver
80129,39.54521,-105.01203,Littleton,CO,Colorado,TRUE,,29495,1617.5,8035,Douglas,"{""08035"": 99.49, ""08005"": 0.51}",Douglas|Arapahoe,08035|08005,FALSE,FALSE,America/Denver
80130,39.52918,-104.92448,Littleton,CO,Colorado,TRUE,,25293,1420.4,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80131,39.47627,-105.00899,Louviers,CO,Colorado,TRUE,,258,179.6,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80132,39.09183,-104.8576,Monument,CO,Colorado,TRUE,,29379,284.4,8041,El Paso,"{""08041"": 100}",El Paso,8041,FALSE,FALSE,America/Denver
80133,39.1155,-104.90443,Palmer Lake,CO,Colorado,TRUE,,2480,322.5,8041,El Paso,"{""08041"": 100}",El Paso,8041,FALSE,FALSE,America/Denver
80134,39.48282,-104.77957,Parker,CO,Colorado,TRUE,,77814,523.9,8035,Douglas,"{""08035"": 100}",Douglas,8035,FALSE,FALSE,America/Denver
80135,39.27763,-105.13494,Sedalia,CO,Colorado,TRUE,,4333,4.5,8035,Douglas,"{""08035"": 82.31, ""08059"": 17.69}",Douglas|Jefferson,08035|08059,FALSE,FALSE,America/Denver
80136,39.80729,-104.29613,Strasburg,CO,Colorado,TRUE,,5965,10.9,8001,Adams,"{""08001"": 68.68, ""08005"": 31.32}",Adams|Arapahoe,08001|08005,FALSE,FALSE,America/Denver
80137,39.70901,-104.59235,Watkins,CO,Colorado,TRUE,,2015,7.1,8005,Arapahoe,"{""08005"": 59.33, ""08001"": 40.67}",Arapahoe|Adams,08005|08001,FALSE,FALSE,America/Denver
80138,39.51649,-104.67114,Parker,CO,Colorado,TRUE,,35942,224.1,8035,Douglas,"{""08035"": 55.79, ""08039"": 44.21}",Douglas|Elbert,08035|08039,FALSE,FALSE,America/Denver
80202,39.75156,-104.99768,Denver,CO,Colorado,TRUE,,18233,6088.3,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80203,39.73142,-104.98274,Denver,CO,Colorado,TRUE,,22355,7898.7,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80204,39.73476,-105.0207,Denver,CO,Colorado,TRUE,,35518,2502,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80205,39.75891,-104.96353,Denver,CO,Colorado,TRUE,,33856,2813.9,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80206,39.73041,-104.95258,Denver,CO,Colorado,TRUE,,24555,3826.7,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80207,39.76137,-104.91674,Denver,CO,Colorado,TRUE,,22382,2204.7,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80209,39.70608,-104.9656,Denver,CO,Colorado,TRUE,,26794,2953.4,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80210,39.6781,-104.96275,Denver,CO,Colorado,TRUE,,39155,2482.9,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80211,39.76715,-105.02006,Denver,CO,Colorado,TRUE,,37441,3202.4,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80212,39.77174,-105.04819,Denver,CO,Colorado,TRUE,,20426,2213.4,8031,Denver,"{""08031"": 74.66, ""08059"": 18.07, ""08001"": 7.27}",Denver|Jefferson|Adams,08031|08059|08001,FALSE,FALSE,America/Denver
80214,39.74205,-105.07123,Denver,CO,Colorado,TRUE,,26759,2213,8059,Jefferson,"{""08059"": 99.16, ""08031"": 0.84}",Jefferson|Denver,08059|08031,FALSE,FALSE,America/Denver
80215,39.74412,-105.1158,Denver,CO,Colorado,TRUE,,19684,1392.3,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80216,39.78659,-104.96187,Denver,CO,Colorado,TRUE,,16610,633,8031,Denver,"{""08031"": 71.56, ""08001"": 28.44}",Denver|Adams,08031|08001,FALSE,FALSE,America/Denver
80218,39.73119,-104.97073,Denver,CO,Colorado,TRUE,,19364,4723.7,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80219,39.69496,-105.03432,Denver,CO,Colorado,TRUE,,60095,3143.4,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80220,39.73375,-104.91648,Denver,CO,Colorado,TRUE,,36311,2711.3,8031,Denver,"{""08031"": 99.52, ""08001"": 0.31, ""08005"": 0.17}",Denver|Adams|Arapahoe,08031|08001|08005,FALSE,FALSE,America/Denver
80221,39.81555,-105.0103,Denver,CO,Colorado,TRUE,,40938,1739.8,8001,Adams,"{""08001"": 88.51, ""08031"": 11.49}",Adams|Denver,08001|08031,FALSE,FALSE,America/Denver
80222,39.6713,-104.92828,Denver,CO,Colorado,TRUE,,23298,2351.8,8031,Denver,"{""08031"": 84.8, ""08005"": 15.2}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80223,39.69646,-105.00216,Denver,CO,Colorado,TRUE,,19624,1427.9,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80224,39.68803,-104.91161,Denver,CO,Colorado,TRUE,,19265,2268.7,8031,Denver,"{""08031"": 97.42, ""08005"": 2.58}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80226,39.71081,-105.09155,Denver,CO,Colorado,TRUE,,32237,1534.1,8059,Jefferson,"{""08059"": 99.4, ""08031"": 0.6}",Jefferson|Denver,08059|08031,FALSE,FALSE,America/Denver
80227,39.66331,-105.10536,Denver,CO,Colorado,TRUE,,34946,1247.8,8059,Jefferson,"{""08059"": 86.12, ""08031"": 13.88}",Jefferson|Denver,08059|08031,FALSE,FALSE,America/Denver
80228,39.69186,-105.15726,Denver,CO,Colorado,TRUE,,34677,1168.1,8059,Jefferson,"{""08059"": 100}",Jefferson,8059,FALSE,FALSE,America/Denver
80229,39.85472,-104.95867,Denver,CO,Colorado,TRUE,,57274,1767.6,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80230,39.72032,-104.88933,Denver,CO,Colorado,TRUE,,10811,1515.2,8031,Denver,"{""08031"": 90.54, ""08005"": 9.46}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80231,39.67123,-104.88787,Denver,CO,Colorado,TRUE,,35297,2791.7,8031,Denver,"{""08031"": 58.04, ""08005"": 41.96}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80232,39.68892,-105.08983,Denver,CO,Colorado,TRUE,,22398,2226.8,8059,Jefferson,"{""08059"": 99.29, ""08031"": 0.71}",Jefferson|Denver,08059|08031,FALSE,FALSE,America/Denver
80233,39.89937,-104.94697,Denver,CO,Colorado,TRUE,,47692,2014.6,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80234,39.91208,-105.00526,Denver,CO,Colorado,TRUE,,29573,1621.3,8001,Adams,"{""08001"": 97.9, ""08014"": 2.1}",Adams|Broomfield,08001|08014,FALSE,FALSE,America/Denver
80235,39.64615,-105.08909,Denver,CO,Colorado,TRUE,,8374,952.1,8059,Jefferson,"{""08059"": 75.04, ""08031"": 24.96}",Jefferson|Denver,08059|08031,FALSE,FALSE,America/Denver
80236,39.65169,-105.03966,Denver,CO,Colorado,TRUE,,17207,2068.4,8031,Denver,"{""08031"": 96.39, ""08005"": 3.61}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80237,39.63996,-104.90178,Denver,CO,Colorado,TRUE,,22764,2425.6,8031,Denver,"{""08031"": 99.75, ""08005"": 0.25}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80238,39.77722,-104.8808,Denver,CO,Colorado,TRUE,,29448,1674,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80239,39.78801,-104.8333,Denver,CO,Colorado,TRUE,,44077,1647.1,8031,Denver,"{""08031"": 79.8, ""08001"": 20.2}",Denver|Adams,08031|08001,FALSE,FALSE,America/Denver
80241,39.92876,-104.95492,Thornton,CO,Colorado,TRUE,,33393,1961,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80246,39.70461,-104.9314,Denver,CO,Colorado,TRUE,,13028,3009.8,8031,Denver,"{""08031"": 65.69, ""08005"": 34.31}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80247,39.69684,-104.88127,Denver,CO,Colorado,TRUE,,29453,3904.5,8031,Denver,"{""08031"": 54.07, ""08005"": 45.93}",Denver|Arapahoe,08031|08005,FALSE,FALSE,America/Denver
80249,39.84964,-104.69496,Denver,CO,Colorado,TRUE,,41209,333.8,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80260,39.86705,-105.00569,Denver,CO,Colorado,TRUE,,34861,2825.6,8001,Adams,"{""08001"": 100}",Adams,8001,FALSE,FALSE,America/Denver
80264,39.74248,-104.98548,Denver,CO,Colorado,TRUE,,0,0,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80266,39.79002,-104.90021,Denver,CO,Colorado,TRUE,,0,0,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80290,39.74411,-104.98675,Denver,CO,Colorado,TRUE,,452,23192.6,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80293,39.74608,-104.98972,Denver,CO,Colorado,TRUE,,0,0,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80294,39.74979,-104.98971,Denver,CO,Colorado,TRUE,,0,0,8031,Denver,"{""08031"": 100}",Denver,8031,FALSE,FALSE,America/Denver
80301,40.04795,-105.19876,Boulder,CO,Colorado,TRUE,,25252,340.3,8013,Boulder,"{""08013"": 100}",Boulder,8013,FALSE,FALSE,America/Denver
